file,class_name,source_origin,source_topic,loc,is_interactive_program,src_compiled,src_compile_errors,src_warnings,runtime_attempted,runtime_errors,exception_types,test_exists,test_compiled,test_compile_errors,tests_passed,tests_failed,tests_total,test_status,total_defects,defect_density,density_grade,is_defective,defect_types
RecoverBinarySearchTree.java,RecoverBinarySearchTree,unknown,,8,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RectangleAreaCalculator.java,RectangleAreaCalculator,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RectangleAreaFinder.java,RectangleAreaFinder,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RectangleDiagonalFinder.java,RectangleDiagonalFinder,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RectanglePerimeterCalculator.java,RectanglePerimeterCalculator,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RecursiveDigitCounter.java,RecursiveDigitCounter,unknown,,9,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
RecursiveFactorCounter.java,RecursiveFactorCounter,unknown,,14,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
RecursiveFactorialFinder.java,RecursiveFactorialFinder,unknown,,6,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,166.67,High,1,test_failure
RecursiveListSummer.java,RecursiveListSummer,unknown,,5,False,True,0,0,False,0,,True,True,0,0,2,2,tests_executed,2,400.0,High,1,test_failure
RecursiveOverflowCrash.java,RecursiveOverflowCrash,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
RecursiveOverflowGenerator.java,RecursiveOverflowGenerator,unknown,,5,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
RecursivePowerFinder.java,RecursivePowerFinder,unknown,,5,False,True,0,0,False,0,,True,True,0,0,3,3,tests_executed,3,600.0,High,1,test_failure
RecursiveSum.java,RecursiveSum,unknown,,6,False,True,0,0,False,0,,True,True,0,6,0,6,tests_executed,0,0.0,Clean,0,none
RecursiveSumFinder.java,RecursiveSumFinder,unknown,,8,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
RedundantConnection.java,RedundantConnection,unknown,,18,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RedundantConnectionII.java,RedundantConnectionII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RedundantConnectionIII.java,RedundantConnectionIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RedundantConnectionIV.java,RedundantConnectionIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RedundantConnectionV.java,RedundantConnectionV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RegularExpressionMatching.java,RegularExpressionMatching,unknown,,19,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RegularExpressionMatchingII.java,RegularExpressionMatchingII,unknown,,19,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RegularExpressionMatchingIII.java,RegularExpressionMatchingIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RegularExpressionMatchingIV.java,RegularExpressionMatchingIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RegularExpressionMatchingVI.java,RegularExpressionMatchingVI,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
RemoveAllAdjacentDuplicatesInString.java,RemoveAllAdjacentDuplicatesInString,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
RemoveAllAdjacentDuplicatesInStringII.java,RemoveAllAdjacentDuplicatesInStringII,unknown,,18,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,55.56,High,1,test_failure
RemoveAllAdjacentDuplicatesInStringIII.java,RemoveAllAdjacentDuplicatesInStringIII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
RemoveDuplicateLetters.java,RemoveDuplicateLetters,unknown,,19,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RemoveDuplicateLettersII.java,RemoveDuplicateLettersII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RemoveDuplicatesFromSortedList.java,RemoveDuplicatesFromSortedList,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
RemoveElement.java,RemoveElement,unknown,,12,False,True,0,0,False,0,,True,True,0,6,0,6,tests_executed,0,0.0,Clean,0,none
RemoveInvalidParentheses.java,RemoveInvalidParentheses,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
RemoveInvalidParenthesesII.java,RemoveInvalidParenthesesII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RemoveNthNodeFromEnd.java,RemoveNthNodeFromEnd,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ReorderList.java,ReorderList,unknown,,8,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ReverseArrayPrinter.java,ReverseArrayPrinter,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
ReverseCaseConverter.java,ReverseCaseConverter,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
ReverseDigitAccumulator.java,ReverseDigitAccumulator,unknown,,10,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
ReverseDigitBuilder.java,ReverseDigitBuilder,unknown,,10,False,True,0,0,False,0,,True,True,0,1,1,2,tests_executed,1,100.0,High,1,test_failure
ReverseDigitExtractor.java,ReverseDigitExtractor,unknown,,10,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ReverseInteger.java,ReverseInteger,unknown,,11,False,True,0,0,False,0,,True,True,0,4,0,4,tests_executed,0,0.0,Clean,0,none
ReverseLinkedList.java,ReverseLinkedList,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ReverseLinkedListBuilder.java,ReverseLinkedListBuilder,unknown,,19,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ReverseNodesInKGroup.java,ReverseNodesInKGroup,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
ReverseSentenceBuilder.java,ReverseSentenceBuilder,unknown,,16,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
ReverseString.java,ReverseString,unknown,,15,False,True,0,0,False,0,,True,True,0,6,0,6,tests_executed,0,0.0,Clean,0,none
ReverseStringBuilder.java,ReverseStringBuilder,unknown,,12,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
ReverseWordOrder.java,ReverseWordOrder,unknown,,10,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,100.0,High,1,test_failure
ReverseWordSequence.java,ReverseWordSequence,unknown,,12,False,True,0,0,False,0,,True,True,0,1,1,2,tests_executed,1,83.33,High,1,test_failure
ReverseWordsInString.java,ReverseWordsInString,unknown,,12,False,True,0,0,False,0,,True,True,0,5,0,5,tests_executed,0,0.0,Clean,0,none
RomanNumeralConverter.java,RomanNumeralConverter,unknown,,35,False,True,0,0,False,0,,True,True,0,10,0,10,tests_executed,0,0.0,Clean,0,none
RomanToIntegerConverter.java,RomanToIntegerConverter,unknown,,18,False,True,0,0,False,0,,True,True,0,6,0,6,tests_executed,0,0.0,Clean,0,none
RotateArray.java,RotateArray,unknown,,12,False,True,0,0,False,0,,True,True,0,5,0,5,tests_executed,0,0.0,Clean,0,none
RotateArrayII.java,RotateArrayII,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RotateArrayIII.java,RotateArrayIII,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RotateArrayIV.java,RotateArrayIV,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RotateArrayKTimes.java,RotateArrayKTimes,unknown,,18,False,True,0,0,False,0,,True,True,0,5,0,5,tests_executed,0,0.0,Clean,0,none
RotateImage.java,RotateImage,unknown,,4,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,250.0,High,1,test_failure
RotateImageII.java,RotateImageII,unknown,,4,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,250.0,High,1,test_failure
RotateImageIII.java,RotateImageIII,unknown,,4,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,250.0,High,1,test_failure
RotateImageIV.java,RotateImageIV,unknown,,4,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,250.0,High,1,test_failure
RotateImageVI.java,RotateImageVI,unknown,,19,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RotateList.java,RotateList,unknown,,22,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RotateListVI.java,RotateListVI,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RotatedArrayMinimum.java,RotatedArrayMinimum,unknown,,16,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
RotatedArrayMinimumFinder.java,RotatedArrayMinimumFinder,unknown,,15,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RottingOranges.java,RottingOranges,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RottingOrangesII.java,RottingOrangesII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RottingOrangesIII.java,RottingOrangesIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RottingOrangesIV.java,RottingOrangesIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RussianDollEnvelopes.java,RussianDollEnvelopes,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SatisfiabilityOfEqualityEquations.java,SatisfiabilityOfEqualityEquations,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SatisfiabilityOfEqualityEquationsII.java,SatisfiabilityOfEqualityEquationsII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SatisfiabilityOfEqualityEquationsIII.java,SatisfiabilityOfEqualityEquationsIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SatisfiabilityOfEqualityEquationsIV.java,SatisfiabilityOfEqualityEquationsIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
Search2DMatrix.java,Search2DMatrix,unknown,,15,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SearchInBST.java,SearchInBST,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SearchInBinarySearchTree.java,SearchInBinarySearchTree,unknown,,10,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SearchInRotatedSortedArray.java,SearchInRotatedSortedArray,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SearchInRotatedSortedArrayII.java,SearchInRotatedSortedArrayII,unknown,,21,False,True,0,0,False,0,,True,True,0,2,1,3,tests_executed,1,47.62,High,1,test_failure
SearchInRotatedSortedArrayIII.java,SearchInRotatedSortedArrayIII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SearchInRotatedSortedArrayIV.java,SearchInRotatedSortedArrayIV,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SearchInRotatedSortedArrayV.java,SearchInRotatedSortedArrayV,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SearchInRotatedSortedArrayVI.java,SearchInRotatedSortedArrayVI,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SeatReservationManager.java,SeatReservationManager,unknown,,13,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SeatReservationManagerII.java,SeatReservationManagerII,unknown,,12,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SecondLargestFinder.java,SecondLargestFinder,unknown,,16,False,True,0,0,False,0,,True,True,0,1,5,6,tests_executed,5,312.5,High,1,test_failure
SentenceCapitalizer.java,SentenceCapitalizer,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SentenceReverser.java,SentenceReverser,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SentenceWordCounter.java,SentenceWordCounter,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SerializeAndDeserializeBinaryTree.java,SerializeAndDeserializeBinaryTree,unknown,,12,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SerializeAndDeserializeBinaryTreeII.java,SerializeAndDeserializeBinaryTreeII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SerializeAndDeserializeBinaryTreeIII.java,SerializeAndDeserializeBinaryTreeIII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SerializeAndDeserializeBinaryTreeIV.java,SerializeAndDeserializeBinaryTreeIV,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SerializeBinaryTree.java,SerializeBinaryTree,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SerializeDeserializeBST.java,SerializeDeserializeBST,unknown,,10,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SerializeDeserializeBSTII.java,SerializeDeserializeBSTII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SerializeDeserializeBSTVI.java,SerializeDeserializeBSTVI,unknown,,36,False,False,1,0,False,0,,True,False,6,0,0,0,test_compile_failed,7,194.44,High,1,"source_compile,test_compile"
SetMatrixZeroes.java,SetMatrixZeroes,unknown,,23,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SetMatrixZeroesII.java,SetMatrixZeroesII,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SetMatrixZeroesIII.java,SetMatrixZeroesIII,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SetMatrixZeroesIV.java,SetMatrixZeroesIV,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SetMatrixZeroesVI.java,SetMatrixZeroesVI,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ShortestPalindrome.java,ShortestPalindrome,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
ShortestPalindromeII.java,ShortestPalindromeII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
ShortestPathInBinaryMatrix.java,ShortestPathInBinaryMatrix,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ShortestPathInBinaryMatrixII.java,ShortestPathInBinaryMatrixII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ShortestPathInBinaryMatrixIII.java,ShortestPathInBinaryMatrixIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ShortestPathToGetAllKeys.java,ShortestPathToGetAllKeys,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ShortestPathToGetAllKeysII.java,ShortestPathToGetAllKeysII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ShortestPathToGetAllKeysIII.java,ShortestPathToGetAllKeysIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ShortestPathVisitingAllNodes.java,ShortestPathVisitingAllNodes,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ShuffleArray.java,ShuffleArray,unknown,,12,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SlidingWindowMaximum.java,SlidingWindowMaximum,unknown,,14,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SlidingWindowMaximumFinder.java,SlidingWindowMaximumFinder,unknown,,10,False,True,0,0,False,0,,True,True,0,0,2,2,tests_executed,2,200.0,High,1,test_failure
SlidingWindowMaximumII.java,SlidingWindowMaximumII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SlidingWindowMaximumIII.java,SlidingWindowMaximumIII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SlidingWindowMaximumIV.java,SlidingWindowMaximumIV,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SlidingWindowMaximumVI.java,SlidingWindowMaximumVI,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SlidingWindowMedian.java,SlidingWindowMedian,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SlidingWindowMedianII.java,SlidingWindowMedianII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SmallestElementFinder.java,SmallestElementFinder,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
SmallestNumberFinder.java,SmallestNumberFinder,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SmallestNumberLocator.java,SmallestNumberLocator,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SmallestOddFinder.java,SmallestOddFinder,unknown,,11,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,90.91,High,1,test_failure
SmallestStringStartingFromLeaf.java,SmallestStringStartingFromLeaf,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SmallestStringStartingFromLeafII.java,SmallestStringStartingFromLeafII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SmallestSubsequenceOfDistinctCharacters.java,SmallestSubsequenceOfDistinctCharacters,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SmallestSubsequenceOfDistinctCharactersII.java,SmallestSubsequenceOfDistinctCharactersII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SnakesAndLadders.java,SnakesAndLadders,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SnapshotArray.java,SnapshotArray,unknown,,6,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SnapshotArrayII.java,SnapshotArrayII,unknown,,6,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SortColors.java,SortColors,unknown,,19,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SortColorsII.java,SortColorsII,unknown,,4,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,250.0,High,1,test_failure
SortColorsIII.java,SortColorsIII,unknown,,4,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,250.0,High,1,test_failure
SortColorsIV.java,SortColorsIV,unknown,,4,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,250.0,High,1,test_failure
SortColorsVI.java,SortColorsVI,unknown,,22,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SortList.java,SortList,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
SortedArrayMerger.java,SortedArrayMerger,unknown,,24,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SortedMergeProcessor.java,SortedMergeProcessor,unknown,,20,False,True,0,0,False,0,,True,True,0,2,1,3,tests_executed,1,50.0,High,1,test_failure
SortedPairFinder.java,SortedPairFinder,unknown,,22,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
SortedSquareGenerator.java,SortedSquareGenerator,unknown,,11,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SpaceRemover.java,SpaceRemover,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SpiralMatrixGenerator.java,SpiralMatrixGenerator,unknown,,22,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
SpiralMatrixII.java,SpiralMatrixII,unknown,,22,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SpiralMatrixIII.java,SpiralMatrixIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SpiralMatrixIIV.java,SpiralMatrixIIV,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SpiralMatrixIV.java,SpiralMatrixIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SpiralMatrixTraversal.java,SpiralMatrixTraversal,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SpiralMatrixV.java,SpiralMatrixV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SpiralMatrixVI.java,SpiralMatrixVI,unknown,,23,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StackMinimumTracker.java,StackMinimumTracker,unknown,,21,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
StackOverflowLooper.java,StackOverflowLooper,unknown,,5,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
StackOverflowRecursion.java,StackOverflowRecursion,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StackPeekManager.java,StackPeekManager,unknown,,14,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
StepByStepDirectionsFromBinaryTreeNodeToAnother.java,StepByStepDirectionsFromBinaryTreeNodeToAnother,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StockPriceFluctuation.java,StockPriceFluctuation,unknown,,24,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StockPriceFluctuationII.java,StockPriceFluctuationII,unknown,,24,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StockProfitEstimator.java,StockProfitEstimator,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
StockSpanner.java,StockSpanner,unknown,,3,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StockSpannerII.java,StockSpannerII,unknown,,3,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StoneGame.java,StoneGame,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StoneGameII.java,StoneGameII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StoneGameIII.java,StoneGameIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StrangePrinter.java,StrangePrinter,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
StrangePrinterII.java,StrangePrinterII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
StrangePrinterIII.java,StrangePrinterIII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
StringAppender.java,StringAppender,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StringCapitalizer.java,StringCapitalizer,unknown,,14,False,True,0,0,False,0,,True,True,0,2,3,5,tests_executed,3,214.29,High,1,test_failure
StringCharacterCrash.java,StringCharacterCrash,unknown,,5,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
StringChunkReverser.java,StringChunkReverser,unknown,,22,False,True,0,0,False,0,,True,True,0,1,1,2,tests_executed,1,45.45,High,1,test_failure
StringCompressionII.java,StringCompressionII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StringCompressionIII.java,StringCompressionIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StringCompressor.java,StringCompressor,unknown,,17,False,True,0,0,False,0,,True,True,0,3,3,6,tests_executed,3,176.47,High,1,test_failure
StringDuplicateRemover.java,StringDuplicateRemover,unknown,,11,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,90.91,High,1,test_failure
StringDuplicator.java,StringDuplicator,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
StringEqualityChecker.java,StringEqualityChecker,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
StringLengthComparer.java,StringLengthComparer,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
